Clasificación,ID,Nombre,NIT,,
INSTITUCIONES DESCENTRALIZADAS,57816,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLARJUAN PABLO DUARTE,3122102971011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91373,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR LYNDON B JOHNSON,6142102972130,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,88922,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR MANUELA MINERO DE MEJIA,8122802971017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92501,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR MONSEÑOR JOSE LOPEZ SANDOVAL,6142802971185,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,84912,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR MONSEÑOR LUIS CHAVEZ Y GONZALEZ,7042802971036,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,61030,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLARPRESBITERO JOSE MATIAS DELGADO,14162102971011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,61464,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR RAFAEL CAMPO,3152802971031,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,82883,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR SAN LUIS GONZAGA,5112102971010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,88279,CONSEJO DIRECTIVO ESCOLAR CENTRO ESCOLAR URBANIZACION LAS MARGARITAS,6171402971011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,73066,CONSEJO DIRECTIVO ESCOLAR COMPLEJO EDUCATIVO CANTON EL SUNZA,3062102971040,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72561,CONSEJO DIRECTIVO ESCOLAR COMPLEJO EDUCATIVO CANTON EL ZAPOTE,1082802971010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,82661,CONSEJO DIRECTIVO ESCOLAR COMPLEJO EDUCATIVO CANTON TONALA,3152205981018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68809,CONSEJO DIRECTIVO ESCOLAR COMPLEJO EDUCATIVO COLONIA NUEVA,6140703971235,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54466,CONSEJO DIRECTIVO ESCOLAR COMPLEJO EDUCATIVO COLONIA QUIÑONEZ,6140111971364,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91035,CONSEJO DIRECTIVO ESCOLAR COMPLEJO EDUCATIVO CTON EL JICARO,6142910141083,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72832,CONSEJO DIRECTIVO ESCOLAR COMPLEJO EDUCATIVO DOCTOR MANUEL PARADA SALGADO,6142102971346,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,30,CONSEJO DIRECTIVO ESCOLAR COMPLEJO EDUCATIVO DR HUMBERTO ROMERO ALVERGUE,6140312991029,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72139,CONSEJO DIRECTIVO ESCOLAR COMPLEJO EDUCATIVO GARITA PALMERA,6142802971690,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,80206,CONSEJO DIRECTIVO ESCOLAR COMPLEJO EDUCATIVO  HACIENDA LA LABOR,6142802971410,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57229,CONSEJO DIRECTIVO ESCOLAR COMPLEJO EDUCATIVO HACIENDA METALIO,3010703971039,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92028,CONSEJO DIRECTIVO ESCOLAR COMPLEJO EDUCATIVO PROFESOR ALBERTO VARELA,8111312011013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54118,CONSEJO DIRECTIVO ESCOLAR COMPLEJO EDUCATIVO TECAPAN,11220108991013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,46216,CONSEJO DIRECTIVO ESCOLAR CT ESC EL CONG,6140111971178,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,45487,CONSEJO DIRECTIVO ESCOLAR CTR ESC SOTERO,9060610961016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92209,CONSEJO DIRECTIVO ESCOLAR DE CENTRO ESCOLAR CANTON CHANTUSNENE,5152505981017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5991,CONSEJO DIRECTIVO ESCOLAR DE ESC URBANA MIXTA UNIF BO EL CAMPAMENTO FE Y ALEGRIA,6142802971347,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5992,CONSEJO DIRECTIVO ESCOLAR DE LA ESC URB DE NIÑAS UNIF. DOLORES DE BRITO,3152802971015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,58523,CONSEJO DIRECTIVO ESCOLAR DEL CENTRO ESCOLAR DE ARMENIA,3022102971013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49401,"CONSEJO DIRECTIVO ESCOLAR DEL           CENTRO ESCOLAR ""JOSE MARTI""",6140111971518,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5993,CONSEJO DIRECTIVO ESCOLAR DEL INSTITUTO NACIONAL DE APOPA,6021503961015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5994,CONSEJO DIRECTIVO ESCOLAR DEL INSTITUTO NACIONAL DE IZALCO,3061206961015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57230,CONSEJO DIRECTIVO ESCOLAR DEL INSTITUTO NACIONAL DE JUCUAPA,11091206961012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72562,CONSEJO DIRECTIVO ESCOLAR DEL INSTITUTO NACIONAL DE SONZACATE,3162205031015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49888,CONSEJO DIRECTIVO ESCOLAR DEL INSTITUTO NACIONAL MAESTRO ALBERTO MASFERRER,6080109820011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92502,CONSEJO DIRECTIVO ESCOLAR E R M CASERIO LAS CANOAS CANTON SAN JUAN,6142102971125,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,94300,CONSEJO DIRECTIVO ESCOLAR ESCUELA DE EDUACACION PARVULARIA DE SAN ISIDRO,9050111971013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72140,"CONSEJO DIRECTIVO ESCOLAR ESCUELA DE    EDUCACION ESPECIAL DE ""USULUTAN""",11232102971027,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92503,CONSEJO DIRECTIVO ESCOLAR ESCUELA DE EDUCACION PARVULARIA ANTIGUO CUSCATLAN,5012102971015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57231,CONSEJO DIRECTIVO ESCOLAR ESCUELA DE EDUCACION PARVULARIA BARRIO EL CALVARIO,11232802971036,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92504,CONSEJO DIRECTIVO ESCOLAR ESCUELA DE EDUCACION PARVULARIA EL CONGO,6140111971321,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92505,CONSEJO DIRECTIVO ESCOLAR ESCUELA DE EDUCACION PARVULARIA SAN RAFAEL OBRAJUELO,8170102991011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,31,CONSEJO DIRECTIVO ESCOLAR INS NAC ISIDRO MENENDEZ,12171206961028,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5995,CONSEJO DIRECTIVO ESCOLAR INSTITUTO NAC CANDELARIA LA FRONTERA,2011503961015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47827,CONSEJO DIRECTIVO ESCOLAR INSTITUTO NACIONAL ALEJANDRO DE HUMBOLDT AHUACHAPAN,1011206961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57232,CONSEJO DIRECTIVO ESCOLAR INSTITUTO NACIONAL CANTON CARA SUCIA,1082803031010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72141,CONSEJO DIRECTIVO ESCOLAR INSTITUTO     NACIONAL CANTON EL PACUN,10110507021016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57233,CONSEJO DIRECTIVO ESCOLAR INSTITUTO NACIONAL DE JUJUTLA,6142303011073,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68810,CONSEJO DIRECTIVO ESCOLAR INSTITUTO NACIONAL DE LOLOTIQUE,12081206961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,32,CONSEJO DIRECTIVO ESCOLAR INSTITUTO NA--CIONAL DE MONCAGUA,12090406961014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,81614,CONSEJO DIRECTIVO ESCOLAR INSTITUTO NACIONAL DE SACACOYO,5130301021010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,22168,CONSEJO DIRECTIVO ESCOLAR INSTITUTO NACIONAL DE SAN BARTOLO,6071503961012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5996,CONSEJO DIRECTIVO ESCOLAR INSTITUTO NACIONAL DE SANTA ANA,2101206961013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,45246,CONSEJO DIRECTIVO ESCOLAR  INSTITUTO NACIONAL EL TRANSITO,12071503961016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50483,CONSEJO DIRECTIVO ESCOLAR INSTITUTO NACIONAL JOSE RIVERA CAMPOS,5041206961011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5997,CONSEJO DIRECTIVO ESCOLAR INSTITUTO NACIONAL JOSE SIMEO CAÑAS,8210805981010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68357,CONSEJO DIRECTIVO ESCOLAR INSTITUTO NACIONAL NUEVA ESPERANZA DEL BAJO LEMPA,11080511991019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,65278,CONSEJO DIRECTIVO ESCOLAR LEOPOLDO MAYENTORRES,2102102971013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,88280,CONSEJO DIRECTIVO ESCOLAR LIC HECTOR MAURICIO PALOMO SOL,6142102971273,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,63332,CONSEJO DIRECTIVO ESCOLAR PROFESOR LUIS ARMANDO ROBLES,14142610011014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92210,CONSEJO DIRECTIVO ESCOLAR SALVADOR HIDALGO CORNEJO,10022102971029,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,82662,CONSEJO DIRECTIVO ESCOLAR SOR CLARA QUIROZ,5030703971010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,90698,CONSEJO NACIONAL DE ADMINISTRACION DE BIENES,6142811131041,,
INSTITUCIONES DESCENTRALIZADAS,5998,CONSEJO NACIONAL DE ATENCION INTEGRAL A LA PERSONA CON DISCAPACIDAD,6140612931087,,
INSTITUCIONES DESCENTRALIZADAS,84353,CONSEJO NACIONAL DE CALIDAD,6142107111060,,
INSTITUCIONES DESCENTRALIZADAS,48165,CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA,6140103131071,,
INSTITUCIONES DESCENTRALIZADAS,73950,CONSEJO NACIONAL DE ENERGIA,6143008071052,,
INSTITUCIONES DESCENTRALIZADAS,81261,CONSEJO NACIONAL DE LA NIÑEZ Y DE LA ADOLESCENCIA,6140101111014,,
INSTITUCIONES DESCENTRALIZADAS,44798,CONSEJO NACIONAL PARA LA CULTURA Y EL   ARTE,6142009911058,,
INSTITUCIONES DESCENTRALIZADAS,51420,CONSEJO SALVADOREÑO DE LA AGROINDUSTRIA AZUCARERA,6142607011061,,
INSTITUCIONES DESCENTRALIZADAS,5999,CONSEJO SALVADOREÑO DEL CAFE,6141910891035,,
INSTITUCIONES DESCENTRALIZADAS,6000,CONSEJO SUPERIOR DE SALUD PUBLICA,6141601220019,,
INSTITUCIONES DESCENTRALIZADAS,33,CORPORACION SALVADOREÑA DE INVERSIONES,6140101820011,,
INSTITUCIONES DESCENTRALIZADAS,6001,CORPORACION SALVADOREÑA DE TURISMO,6142507961054,,
INSTITUCIONES DESCENTRALIZADAS,61031,DEFENSORIA DEL CONSUMIDOR,6141808051014,,
INSTITUCIONES DESCENTRALIZADAS,83103,DIRECCION NACIONAL DE MEDICAMENTOS,6140203121057,,
INSTITUCIONES DESCENTRALIZADAS,72833,ESCUELA NACIONAL DE AGRICULTURA ROBERTO QUIÑONEZ,5020603840011,,
INSTITUCIONES DESCENTRALIZADAS,6002,FONDO AMBIENTAL DE EL SALVADOR,6141606941042,,
INSTITUCIONES DESCENTRALIZADAS,20519,FONDO DE FINANCIAMIENTO Y GARANTIA PARA LA PEQUEÑA EMPRESA,6140102360044,,
INSTITUCIONES DESCENTRALIZADAS,68358,FONDO DE INVERSION NACIONAL EN ELECTRICIDAD Y TELEFONIA,6140907981035,,
INSTITUCIONES DESCENTRALIZADAS,6003,FONDO DE INVERSION SOCIAL PARA EL DESARROLLO LOCAL DE EL SALVADOR,6143110901027,,
INSTITUCIONES DESCENTRALIZADAS,66461,FONDO DEL MILENIO,6142012061154,,
INSTITUCIONES DESCENTRALIZADAS,91606,FONDO DEL MILENIO II,6143010141076,,
INSTITUCIONES DESCENTRALIZADAS,6004,FONDO DE PROTECCION DE LISIADOS Y DISCAPACITADOS A CONSECUENCIA CONFLICTO ARMADO,6141312921019,,
INSTITUCIONES DESCENTRALIZADAS,6005,FONDO DE SANEAMIENTO Y FORTALECIMIENTO FINANCIERO,6141512901020,,
INSTITUCIONES DESCENTRALIZADAS,86282,FONDO PARA LA ATENCION A LAS VICTIMAS DE ACCIDENTES DE TRANSITO,6141412121036,,
INSTITUCIONES DESCENTRALIZADAS,6006,FONDO SALVADORENO PARA ESTUDIOS DE PREINVERSION,6140611780060,,
INSTITUCIONES DESCENTRALIZADAS,6007,FONDO SOLIDARIO PARA LA FAMILIA MICROEMPRESARIA,6142605991042,,
INSTITUCIONES DESCENTRALIZADAS,62100,HOSPITAL NACIONAL DE CHALCHUAPA,2032212951010,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,52273,HOSPITAL NACIONAL DE ILOBASCO,9031006961016,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,59175,HOSPITAL NACIONAL DE JIQUILISCO,6141006961058,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,50484,"HOSPITAL NACIONAL DE LA MUJER ""DOCTORA MARIA ISABEL RODRIGUEZ",6143102220012,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,22169,HOSPITAL NACIONAL DE LA UNION,14082212951012,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,90699,HOSPITAL NACIONAL DE METAPAN,2071006961012,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,63333,HOSPITAL NACIONAL DE NIÑOS BENJAMIN BLOOM,6142102220025,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,50485,HOSPITAL NACIONAL DE NUEVA CONCEPCION,4161406961018,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,54119,HOSPITAL NACIONAL DE NUEVA GUADALUPE,12100108881011,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,54120,HOSPITAL NACIONAL DR HECTOR ANTONIO    HERNANDEZ FLORES SAN FRANCISCO GOTERA,13191603871013,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,34,"HOSPITAL NACIONAL DR JORGE MAZZINI VILLACORTA, SONSONATE",3151802220016,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,61768,HOSPITAL NACIONAL DR JOSE ANTONIO ZALDAÑA NEUMOLOGIA Y MEDICINA FAMILIAR,6141502220042,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,60605,HOSPITAL NACIONAL DR JUAN JOSE FERNANDEZ ZACAMIL,6141905891043,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,62101,HOSPITAL NACIONAL FRANCISCO MENENDEZ DE AHUACHAPAN,1012812831013,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,50486,HOSPITAL NACIONAL LUIS EDMUNDO VASQUEZ,4071902220015,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,54467,HOSPITAL NACIONAL MONSEÑOR OSCAR ARNULFO ROMERO Y GALDAMEZ CIUDAD BARRIOS,12021006961013,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,50487,HOSPITAL NACIONAL NUESTRA SENORA DE FATIMA,7021006961013,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,50488,HOSPITAL NACIONAL PSIQUIATRICO DR JOSE  MOLINA MARTINEZ,6171402220019,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,51013,HOSPITAL NACIONAL ROSALES,6141102220026,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,61466,HOSPITAL NACIONAL SAN BARTOLO ENFERMERA ANGELICA VIDAL DE NAJARRO,6141006961040,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,61769,HOSPITAL NACIONAL SAN JUAN DE DIOS      DE SAN MIGUEL,12171302220016,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,90700,HOSPITAL NACIONAL SAN JUAN DE DIOS DE SANTA ANA,2101602220018,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,61770,HOSPITAL NACIONAL SAN PEDRO USULUTAN,11231102220020,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,59499,HOSPITAL NACIONAL SAN RAFAEL,5110102220013,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,59176,HOSPITAL NACIONAL SANTA GERTRUDIS SAN VICENTE,10101102220016,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,53678,HOSPITAL NACIONAL SANTA ROSA DE LIMA,14162212951016,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,60346,HOSPITAL NACIONAL SANTA TERESA,8212102220020,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,43980,HOSPITAL NACIONAL SANTIAGO DE MARIA,11211406961012,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,64812,HOSPITAL NACIONAL SENSUNTEPEQUE,9061006961012,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,51421,HOSPITAL NACIONAL SUCHITOTO,7151406961013,8,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA
INSTITUCIONES DESCENTRALIZADAS,6008,INSTITUTO DE LEGALIZACION DE LA PROPIEDAD,6142602911048,,
INSTITUCIONES DESCENTRALIZADAS,35,INSTITUTO DE PREVISION SOCIAL DE LA FUERZA ARMADA,6142002780033,,
INSTITUCIONES DESCENTRALIZADAS,91829,INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR PARA LA FORMACION DIPLOMATICA,6142408101078,,
INSTITUCIONES DESCENTRALIZADAS,79964,INSTITUTO NACIONAL CANTON SAN JOSE LOS SITIOS,5190401991010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,6009,INSTITUTO NACIONAL DE LOS DEPORTES DE E S PROVISION DE SERVICIOS DE SALUD PARA ATLETAS DE ALTO RENDIMIENTO,6142806800021,,
INSTITUCIONES DESCENTRALIZADAS,6010,INSTITUTO NACIONAL PENSIONES EMPLEADOS  PUBLICOS,6142410750025,,
INSTITUCIONES DESCENTRALIZADAS,70770,INSTITUTO SALVADOREÑO DE BIENESTAR MAGISTERIAL,6142211071037,,
INSTITUCIONES DESCENTRALIZADAS,6011,INSTITUTO SALVADOREÑO DE FOMENTO COOPERATIVO,6142103390066,,
INSTITUCIONES DESCENTRALIZADAS,6012,INSTITUTO SALVADOREÑO DE FORMAC PROFESIONAL,6140206931050,,
INSTITUCIONES DESCENTRALIZADAS,6013,INSTITUTO SALVADOREÑO DE REHABILITACION INTEGRAL,6141703240019,,
INSTITUCIONES DESCENTRALIZADAS,36,INSTITUTO SALVADOREÑO DE TRANSFORMACION AGRARIA,6143101310030,,
INSTITUCIONES DESCENTRALIZADAS,6014,INSTITUTO SALVADOREÑO DE TURISMO,6141101360072,,
INSTITUCIONES DESCENTRALIZADAS,6015,INSTITUTO SALVADOREÑO PARA EL DESARROLLO DE LA MUJER,6142902961063,,
INSTITUCIONES DESCENTRALIZADAS,6016,INSTITUTO SALVADOREÑO PARA EL DESARROLLOINTEGRAL DE LA NIÑEZ Y LA ADOLECENCIA,6141103931058,,
INSTITUCIONES DESCENTRALIZADAS,59177,ORGANISMO PROMOTOR DE EXPORTACIONES E INVERSIONES DE EL SALVADOR,6142310041069,,
INSTITUCIONES DESCENTRALIZADAS,37,POLICIA NACIONAL CIVIL,6142506921040,20515,MINISTERIO DE JUSTICIA Y SEGURIDAD PUBLICA
INSTITUCIONES DESCENTRALIZADAS,6017,REGISTRO NACIONAL DE LAS PERSONAS NATURALES,6142710951080,,
INSTITUCIONES DESCENTRALIZADAS,47828,SERVICIO NACIONAL DE ESTUDIOS TERRITORIALES,6141409011033,,
INSTITUCIONES DESCENTRALIZADAS,61032,SUPERINTENDENCIA DE COMPETENCIA,6142611041080,,
INSTITUCIONES DESCENTRALIZADAS,6020,SUPERINTENDENCIA DEL SISTEMA FINANCIERO,4142211901056,,
INSTITUCIONES DESCENTRALIZADAS,6018,SUPERINTENDENCIA DE PENSIONES,6140101971013,,
INSTITUCIONES DESCENTRALIZADAS,6019,SUPERINTENDENCIA DE VALORES,6142009961063,,
INSTITUCIONES DESCENTRALIZADAS,6021,SUPERINTENDENCIA GENERAL DE ELECTRICIDAD Y TELECOMUNICACIONES,6141209961045,,
OTRAS INSTITUCIONES,45958,ACE CANTON GUADALUPE LA ZORRA,8221706911036,3,MINISTERIO DE EDUCACION
OTRAS INSTITUCIONES,6027,ASAMBLEA LEGISLATIVA,6140101120025,,
OTRAS INSTITUCIONES,93751,CDE CENTRO ESCOLAR SAN SEBASTIAN,10092102971043,3,MINISTERIO DE EDUCACION
OTRAS INSTITUCIONES,44581,CELULA DE SEGUIMIENTO Y CIERRE DEL PROGRAMA DE APOYO AL PROCESO PRODUCTIVO EN SAN VICENTE,6141211971066,,
OTRAS INSTITUCIONES,20520,CENTRO DE FORMACION LABORAL,6142710991058,,
OTRAS INSTITUCIONES,69613,CENTRO DE PROMOCION CULTURAL Y RECREATIVA MUNICIPAL DE SAN SALVADOR,6142003011047,,
OTRAS INSTITUCIONES,22170,COMISION DEL NUEVO MILENIO,6141711991047,,
OTRAS INSTITUCIONES,6028,CONSEJO NACIONAL DE LA JUDICATURA,6142201931020,,
OTRAS INSTITUCIONES,61771,CONVENIO DE COOPERACION TECNICO AGRICOLA ENTRE EL SALVADOR Y LA REPUBLICA CHINA,6140910790038,,
OTRAS INSTITUCIONES,6029,CORTE DE CUENTAS DE LA REPUBLICA,6140101110070,,
OTRAS INSTITUCIONES,6030,CRUZ ROJA SALVADOREÑA,6141303850013,,
OTRAS INSTITUCIONES,70771,DIRECCION MUNICIPAL PARA LA GESTION SUSTENTABLE DE DESECHOS SOLIDOS,6142201081069,,
OTRAS INSTITUCIONES,6031,FISCALIA GENERAL DE LA REPUBLICA,6140101150030,,
OTRAS INSTITUCIONES,48672,FONDO DE CONSERVACION VIAL,6143011001057,7,
OTRAS INSTITUCIONES,6032,FONDO PROTECCION FUNCIONARIOS Y EMPLEADOS DEL BANCO CENTRAL DE RESERVA,6142801630010,,
OTRAS INSTITUCIONES,85639,INSTITUTO DE ACCESO A LA INFORMACION PUBLICA,6142302131105,,
OTRAS INSTITUCIONES,67359,INSTITUTO MUNICIPAL DE DEPORTES Y RECREACION,6141107061074,,
OTRAS INSTITUCIONES,39,INSTITUTO SALVADOREÑO DE DESARROLLO MUNICIPAL,6140403871018,,
OTRAS INSTITUCIONES,40,MINISTERIO PUBLICO PROCURADURIA GENERAL DE LA REPUBLICA,6140101240055,,
OTRAS INSTITUCIONES,69614,MUNICIPIO DE SANTIAGO TEXACUANGOS,6150610790010,,
OTRAS INSTITUCIONES,48912,OFICINA COORDINADORA DE PROYECTOS,6141009810044,,
OTRAS INSTITUCIONES,6033,OFICINA DE PLANIFICACION DEL AREA METROPOLITANA DE SAN SALVADOR,6142910881052,,
OTRAS INSTITUCIONES,41,ORGANO JUDICIAL,6140101150042,,
OTRAS INSTITUCIONES,42,PARLAMENTO CENTROAMERICANO SUBSEDE DE ELSALVADOR,6140810871065,,
OTRAS INSTITUCIONES,43,PROCURADURIA PARA LA DEFENSA DE LOS DERECHOS HUMANOS,6140603921028,,
OTRAS INSTITUCIONES,94504,SECRETARIA ANTIDROGAS DE LA CIUDAD DE SAN SALVADOR,6141307151078,,
OTRAS INSTITUCIONES,92757,SECRETARIA DE CULTURA DE SAN SALVADOR,6142005151075,,
OTRAS INSTITUCIONES,64346,TRIBUNAL DE ETICA GUBERNAMENTAL,6140107061019,,
OTRAS INSTITUCIONES,6034,TRIBUNAL DE SERVICIO CIVIL,6140101110044,,
OTRAS INSTITUCIONES,6035,TRIBUNAL SUPREMO ELECTORAL,6140101110056,,
OTRAS INSTITUCIONES,47829,UNIDAD COORDINADORA DE PROGRAMA PROYECTO DE APOYO A LA MODERNIZACION DEL MSPAS,6141303991055,,
